candidate_id,unit_id,label,feature,value,surface,source_field,span_start,span_end,evidence,rule,status,normalization_status,source_sha256,extractor,authority_sha256
763139497ec4a129d783dd4fcac033db69cb32e7dcb30944cf607c232f47487c,R142_0034,LOC,geography,Venezia,Venetia,text_diplomatic,259,266,"la, dove erano caricati per consegnar a lui qua a Venetia, et ciò senza spesa alcuna, et che parimente lasc",NER_authority,pending_expert_validation,proposed,72988d551e15825c149efb4945bb5db1a3a99416bced4f14e03b0aa560204926,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
67705f3605cde9526f339a036ce062052483613e24df59c7fc44291d63796a33,R142_0034,ORG,institutional_terms,Senato,Senato,text_diplomatic,597,603,"ntemente le dicemo, come per la legge dell'Ecc.mo Senato de 19 April 1524 che sarà qui occlusa fu statuito",NER_authority,pending_expert_validation,proposed,72988d551e15825c149efb4945bb5db1a3a99416bced4f14e03b0aa560204926,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ed6e68c05300d6c6d2af8d38384aab86257699bb4bf79b5c3e69837082a8e37e,R142_0034,LOC,geography,Levante,Levante,text_diplomatic,781,788,"e con forestieri, ne quelle mandar alli viaggi di Levante sotto gravissime pene, et come in quella, per ess",NER_authority,pending_expert_validation,proposed,72988d551e15825c149efb4945bb5db1a3a99416bced4f14e03b0aa560204926,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1a46b9565713dd05d4d0f942b2b672eadd129b67497adfe5c6e936419dbd50ce,R142_0034,PER,actors,Lucillo Fossato,Lucillo Fossato,marginal_note_raw,0,15,Lucillo Fossato Costantinopoli per un groppo de cechini,NER_person_name,pending_expert_validation,unresolved,ae4eac2e408d0cef56a05ade654e3f4e3d9e2eaecf3bf88eee49eacc6cf7567f,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f42466bceb48c0f8f873f64e158e74dee9282c5d0cfb636ffd81eb9cb3478146,R142_0034,LOC,geography,Costantinopoli,Costantinopoli,marginal_note_raw,16,30,Lucillo Fossato Costantinopoli per un groppo de cechini,NER_authority,pending_expert_validation,proposed,ae4eac2e408d0cef56a05ade654e3f4e3d9e2eaecf3bf88eee49eacc6cf7567f,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
47ea60d8263a7acee6f228c3286ede0c7280a510b225d8b5c67c2358fc9ee42a,R142_0035,ORG,institutional_terms,Proveditori di Commun,Prov.ri di Commun,text_diplomatic,252,269,". Onde si vede per il processo formato alli ss.ri Prov.ri di Commun loro haver habitato la Città de avantaggio, et mo",NER_authority,pending_expert_validation,proposed,1b3405cf3b2aad97e51de4aa2a623fdf115fa41df8f965ffc0f19e07fc5728d9,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f3ce33e4f6362a765b1c064fc790b3df11cb79764a38cc9beda63b3c096c4015,R142_0035,LOC,geography,Levante,Levante,text_diplomatic,1779,1786,"per quelli, che hanno libertà di negotiare per il Levante, come procurano questi, et poi quando sono conces",NER_authority,pending_expert_validation,proposed,1b3405cf3b2aad97e51de4aa2a623fdf115fa41df8f965ffc0f19e07fc5728d9,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
42098f828079c4d0fff7a9194d0a1a8772ed056b02e90e2c454b5074b9ea65a6,R142_0035,LOC,geography,Levante,Levante,text_diplomatic,2096,2103,"ttadini di poter negotiar nelle scale di tutto il Levante con augumento del negotio, et della navigatione, ",NER_authority,pending_expert_validation,proposed,1b3405cf3b2aad97e51de4aa2a623fdf115fa41df8f965ffc0f19e07fc5728d9,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
9d742ff300a73fabac9ae02bfc0b2ce6a9374558b0de63f7800114253e4803e1,R142_0035,PER,actors,Piero di Federighi,Piero di Federighi,marginal_note_raw,57,75,"ta di cittadinanza per Nadal, Antonio e zuanne q. Piero di Federighi",NER_person_context,pending_expert_validation,unresolved,840ad42ed74f68771aa9a61194640a45f1d3cbd5d4ac7ec5c0c337aadcbe1302,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f083bcdd59195866b96004778fb0ce931d6c9506f5516e7258dfe07c773e2e06,R142_0035,PER,actors,Ruzier Ruzini,Ruzier Ruzini,signatories_raw,0,13,"Ruzier Ruzini, Fantin Diedo, Maffio Michiel, Ger° Corner / ab. ",NER_authority,pending_expert_validation,proposed,e07bc55b07cf48c88fc3162b49f30b131e2c443733a6173b19659a1a52c27a30,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
245d8231d1c042d3d1dae5b6f15ece7635d3755d816231d716726fc69b15254a,R142_0035,PER,actors,Fantin Diedo,Fantin Diedo,signatories_raw,15,27,"Ruzier Ruzini, Fantin Diedo, Maffio Michiel, Ger° Corner / ab. il cl.mo Soran",NER_person_name,pending_expert_validation,unresolved,e07bc55b07cf48c88fc3162b49f30b131e2c443733a6173b19659a1a52c27a30,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
766276cbbea161409776bc95cfa6d6895e6af342ce463ec11814575407a516c4,R142_0035,PER,actors,Maffio Michiel,Maffio Michiel,signatories_raw,29,43,"Ruzier Ruzini, Fantin Diedo, Maffio Michiel, Ger° Corner / ab. il cl.mo Soranzo",NER_authority,pending_expert_validation,confirmed,e07bc55b07cf48c88fc3162b49f30b131e2c443733a6173b19659a1a52c27a30,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
5b850b8d3b944b149b5ecddfcfdcf07fa7fd1330cab4498be61e12badc0573be,R142_0036,PER,actors,Maffio Michiel,Maffio Michiel,text_diplomatic,13,27,"a 4 Zugno
Io Maffio Michiel alla m[ercan]tia assentisco a tutto q[ue]llo che ",NER_authority,pending_expert_validation,confirmed,4a856573641ac524dfd9f47e1347a9c4ae00d123e416997e8e208398fab25a59,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
bc5b3410526bb9f53eaf8662721f25d681722e93652636c9553edbc30821e381,R142_0036,PER,actors,Maffio Michiel,Maffio Michiel,signatories_raw,3,17,Io Maffio Michiel (autore della postilla),NER_authority,pending_expert_validation,confirmed,5e01e2ab0a631b8bc1933e4c10751b0412df736a6a1921995985afa971302634,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
33676b33935a878a9e80b342de6fafe131b6bdc955156dab5ca53c1eed19ea6e,R142_0037,ORG,institutional_terms,X officij,X officij,text_diplomatic,131,140,do la molestia che ricceveno dalli ministri delli X officij per occasion del giuramento ricercano di esser da,NER_authority,pending_expert_validation,proposed,583eb463b033a2750d3531264c44a32838d94d406f39621374df77741ae6b744,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
858cc08052bd8f5f364ec7ad4e5b2a809c0c26b2acd2cd9563afb1afbb97aecd,R142_0037,ORG,institutional_terms,X officij,X officij,marginal_note_raw,35,44,Mercanti Alemani per il giuramento X officij,NER_authority,pending_expert_validation,proposed,1c71987c6e4fa25b1f831a6fd44025de8a20dac2ce494089c50ca5c60a7caab2,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f5f41a0eab733d230350a09e7c7758211b6cea72a00fa8859b07678789cc91ce,R142_0037,PER,actors,Marco da Riva,Marco da Riva,signatories_raw,0,13,"Marco da Riva, Ruzier ruzini, Lorenzo Barbarigo, Maffio Michiel",NER_person_name,pending_expert_validation,unresolved,f90a2231835983bc60064f858481773239caafb19a0eedd929414d3ad0a6df3d,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
d179c31de36afdd5d144a1d42e999e59d9d60316e44628b8eb6065f02980d7fc,R142_0037,PER,actors,Ruzier Ruzini,Ruzier ruzini,signatories_raw,15,28,"Marco da Riva, Ruzier ruzini, Lorenzo Barbarigo, Maffio Michiel",NER_authority,pending_expert_validation,proposed,f90a2231835983bc60064f858481773239caafb19a0eedd929414d3ad0a6df3d,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1b636d8d6c298d464152a8000737e2dd2730f7cd016ab31cbb4a8018d6f9f32b,R142_0037,PER,actors,Lorenzo Barbarigo,Lorenzo Barbarigo,signatories_raw,30,47,"Marco da Riva, Ruzier ruzini, Lorenzo Barbarigo, Maffio Michiel",NER_person_name,pending_expert_validation,unresolved,f90a2231835983bc60064f858481773239caafb19a0eedd929414d3ad0a6df3d,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
c4e2f3751013dfb51b5d06183d25bc9f063c20c10c02f851446c3ab66185b5e3,R142_0037,PER,actors,Maffio Michiel,Maffio Michiel,signatories_raw,49,63,"Marco da Riva, Ruzier ruzini, Lorenzo Barbarigo, Maffio Michiel",NER_authority,pending_expert_validation,confirmed,f90a2231835983bc60064f858481773239caafb19a0eedd929414d3ad0a6df3d,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1f51d73efba76f55c8019def36ddea9c4812a2414c9f726add760678cec3cb4e,R142_0039,PER,actors,Antonio Gallo,Antonio Gallo,text_diplomatic,23,36,"La supplicatione di m. Antonio Gallo Bergamasco, nella quale narrando la esperienza pe",NER_person_context,pending_expert_validation,unresolved,9f1e85e52d7abc9de6f2cba33f5e66a43603c3e143e3dc17ba3a79d1b134aebe,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
fe8b6ac2decf9f92366b402f82e9ce2dcab92408d5fab01254da129668e77bc0,R142_0039,LOC,geography,Bergamo,Bergamo,text_diplomatic,100,107,"ella quale narrando la esperienza per lui fatta a Bergamo nella fabrica di rasse, o saglie, a uso di Fioren",NER_authority,pending_expert_validation,proposed,9f1e85e52d7abc9de6f2cba33f5e66a43603c3e143e3dc17ba3a79d1b134aebe,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ec5a2b7b55894e7065d488b14139a3e67ffe0884c8d852ad5f66366c8f6320e1,R142_0039,LOC,geography,Firenze,Fiorenza,text_diplomatic,151,159,"ergamo nella fabrica di rasse, o saglie, a uso di Fiorenza, come dice, riuscitagli, et essendo venuto in que",NER_authority,pending_expert_validation,proposed,9f1e85e52d7abc9de6f2cba33f5e66a43603c3e143e3dc17ba3a79d1b134aebe,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e210548b3f324bdf08602fcdec4da91e5d7ade2a88b6b300e545244bf5216491,R142_0039,ORG,institutional_terms,Proveditori di Commun,Proveditori di Commun,text_diplomatic,274,295,"ar l'istessa prova, havendo con licentia de ss.ri Proveditori di Commun posto un tellaro a uso di fiorenza, sperando la m",NER_authority,pending_expert_validation,proposed,9f1e85e52d7abc9de6f2cba33f5e66a43603c3e143e3dc17ba3a79d1b134aebe,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ce9a6fafa18d346fb20292ab90bd138211235fbfd3dbb0d9f2df1145961c64ef,R142_0039,LOC,geography,Firenze,fiorenza,text_diplomatic,322,330,"i Proveditori di Commun posto un tellaro a uso di fiorenza, sperando la medesima riuscita, ricerca però priv",NER_authority,pending_expert_validation,proposed,9f1e85e52d7abc9de6f2cba33f5e66a43603c3e143e3dc17ba3a79d1b134aebe,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a8a9b84fc597c4bd16a1fb27424b19b67f9a213b2c0407413d517b3e46844063,R142_0039,LOC,geography,Firenze,Fiorenza,text_diplomatic,926,934," terre aliene, et in particolar da questi fatti a Fiorenza, che vengono condotti in questa città per contrab",NER_authority,pending_expert_validation,proposed,9f1e85e52d7abc9de6f2cba33f5e66a43603c3e143e3dc17ba3a79d1b134aebe,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
d302ea9e8ee2e36d67bf007056f0406912fff1d90b082568079ad852a6c7264a,R142_0039,ORG,institutional_terms,Proveditori di Commun,Proveditori di Commun,text_diplomatic,1735,1756,"a bollette, fede, et altro, che parera alli ss.ri Proveditori di Commun uniti co'l officio nostro, che regolorono tutta l",NER_authority,pending_expert_validation,proposed,9f1e85e52d7abc9de6f2cba33f5e66a43603c3e143e3dc17ba3a79d1b134aebe,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
218cae39efe95d68aed97eb81ac815556e9947b046b261598fd3371410cf1a65,R142_0039,LOC,geography,Venezia,Venetia,marginal_note_raw,33,40,saggie fiorentine per fabricar a Venetia,NER_authority,pending_expert_validation,proposed,bdd08760ad1b46bc2f11348f6714b350d3c1215d5bd9c12a249b3a97f8b02efc,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
2e92103618b3c079c30ed2757c77e70a46e07903b218ae30d495f6ad8dde4477,R142_0039,PER,actors,Marco da Riva,Marco da Riva,signatories_raw,0,13,"Marco da Riva, Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel,",NER_person_name,pending_expert_validation,unresolved,9c432176910575b44182174b2b61e3b795de54752da88d5b39a7fa59013d1f6b,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
0194ce9b361d8468ddff47d24b5cd73b2865ae8ea3fa5a99edb6e9e9340fda57,R142_0039,PER,actors,Lorenzo Barbarigo,Lorenzo Barbarigo,signatories_raw,29,46,"Marco da Riva, Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel, Francesco Erizo",NER_person_name,pending_expert_validation,unresolved,9c432176910575b44182174b2b61e3b795de54752da88d5b39a7fa59013d1f6b,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
23a0284186e35d878f4eb0c9a25e75cf7acdde39a5fff6fded6922e34eca707f,R142_0039,PER,actors,Maffio Michiel,Maffio Michiel,signatories_raw,48,62,"Marco da Riva, Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel, Francesco Erizo",NER_authority,pending_expert_validation,confirmed,9c432176910575b44182174b2b61e3b795de54752da88d5b39a7fa59013d1f6b,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
6f0ec505fb7ad75f97a8290a3e3779eabf78cc5fdeb54eac09013d89fb7ff92a,R142_0039,PER,actors,Francesco Erizo,Francesco Erizo,signatories_raw,64,79," Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel, Francesco Erizo",NER_person_name,pending_expert_validation,unresolved,9c432176910575b44182174b2b61e3b795de54752da88d5b39a7fa59013d1f6b,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
c2a6ac47459ee30f95fd03fca3beb771697743bcc6a16a29fde0e29994f08815,R142_0040,ORG,institutional_terms,Cinque Savi alla Mercanzia,Cinque Savij sopra la mercantia,text_diplomatic,97,128,"tre Ecc.me sotto l'ultimo agosto passato, che noi Cinque Savij sopra la mercantia facessimo intender a capi delle nationi interessa",NER_authority,pending_expert_validation,proposed,79b87c018c6c065a573e3e5d2b10fdf3f6bca8d6b7960b476967953e1bf79448,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a465a7e8f20b273e5d73ed13e6ec37e6fe1fec70953a965a2523b4d5ecc101ca,R142_0040,ORG,institutional_terms,Senato,senato,text_diplomatic,306,312,"ente fosse differito fin a tanto, che dall'ecc.mo senato restasse deciso, e terminato sopra la materia del",NER_authority,pending_expert_validation,proposed,79b87c018c6c065a573e3e5d2b10fdf3f6bca8d6b7960b476967953e1bf79448,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
3e5abff68eec1dd1d7a6cd6f0b36c98be1e772b337aa65169d1c545fd2242a0e,R142_0040,ORG,institutional_terms,Senato,Senato,text_diplomatic,873,879,"li ori, che di breve si doveva uscire dall'Ecc.mo Senato, quali si offersero obedire, e ricceverono per lo",NER_authority,pending_expert_validation,proposed,79b87c018c6c065a573e3e5d2b10fdf3f6bca8d6b7960b476967953e1bf79448,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1f7f9fe9187b73b20e6e42f0a53a1a951e7a7c2425aa37cd267afd02c6740a25,R142_0040,ORG,institutional_terms,Senato,senato,text_diplomatic,1551,1557,"avendo in consideratione la intention publica del senato, che detta regolatione dovessi haver effetto, par",NER_authority,pending_expert_validation,proposed,79b87c018c6c065a573e3e5d2b10fdf3f6bca8d6b7960b476967953e1bf79448,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
152117de7fc4c68828adc67d2375ad1b520222ba600c84077316b00865bd8a8e,R142_0040,PER,actors,Ruberto Strozzi,Ruberto Strozzi,text_diplomatic,3379,3394,"omma diligenza esseguite. Et fatto venir a noi D. Ruberto Strozzi consolo della Nation fiorentina, et D. Z. Battist",NER_person_context,pending_expert_validation,unresolved,79b87c018c6c065a573e3e5d2b10fdf3f6bca8d6b7960b476967953e1bf79448,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
c2f6e49ea8bc4833633aa2bdfebbc1dc042e939c436693ea49c77752ef58776d,R142_0040,PER,actors,Z. Battista Ferrari,Z. Battista Ferrari,text_diplomatic,3434,3453,"to Strozzi consolo della Nation fiorentina, et D. Z. Battista Ferrari consolo de Genovesi furono interrogati sopra dive",NER_person_context,pending_expert_validation,unresolved,79b87c018c6c065a573e3e5d2b10fdf3f6bca8d6b7960b476967953e1bf79448,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
6729c0a3e84c32250fe9410a8d331c8f86076b45e3a734edb9397f9ff13e5470,R142_0040,LOC,geography,Venezia,Venetia,text_diplomatic,4396,4403,"oro conto non ha relatione solamente a negotij di Venetia, ma ad agiustare li loro conti di credito o debit",NER_authority,pending_expert_validation,proposed,79b87c018c6c065a573e3e5d2b10fdf3f6bca8d6b7960b476967953e1bf79448,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
12091e0fb42aaf09c2f5c073aa10e0e56fd3cfb0e79842cea3b2c75f18d25254,R142_0040,PER,actors,Marco da Riva,Marco da Riva,signatories_raw,0,13,"Marco da Riva, Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel,",NER_person_name,pending_expert_validation,unresolved,49261baffdac4150259b595669903bbe26e53cf9a177276858badd795437a2cc,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e6760141a40e94a326ebc94e6adcb64a207d05b23d26866270f8dfa0aa301e09,R142_0040,PER,actors,Lorenzo Barbarigo,Lorenzo Barbarigo,signatories_raw,29,46,"Marco da Riva, Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel, Francesco Erizzo",NER_person_name,pending_expert_validation,unresolved,49261baffdac4150259b595669903bbe26e53cf9a177276858badd795437a2cc,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
2b33bc9ab7210ced1ff589bba33dc570966e280b44708319240941b85a2ffe30,R142_0040,PER,actors,Maffio Michiel,Maffio Michiel,signatories_raw,48,62,"Marco da Riva, Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel, Francesco Erizzo",NER_authority,pending_expert_validation,confirmed,49261baffdac4150259b595669903bbe26e53cf9a177276858badd795437a2cc,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
04282013fd0c581079bf5781961b51abfb1f6459fc2e5f26f0ea0c18dc60c5c4,R142_0040,PER,actors,Francesco Erizzo,Francesco Erizzo,signatories_raw,64,80," Ruzin Ruzini, Lorenzo Barbarigo, Maffio Michiel, Francesco Erizzo",NER_person_name,pending_expert_validation,unresolved,49261baffdac4150259b595669903bbe26e53cf9a177276858badd795437a2cc,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
75942288f1d490b3269a1a43c3249a495e31777fa5028f66d01ceb9ff5f243c7,R142_0041,ORG,institutional_terms,Senato,Senato,text_diplomatic,69,75,"a mercantia in essecution della parte dell'Ecc.mo Senato de 12 settembre instante, raccordar, et proponer ",NER_authority,pending_expert_validation,proposed,bb5808db088e44ba1ded9cc614498f9f4ed49f99edf88119219534da28ccbca9,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
22c9240265fda8110fe18515720dedd613e6da9a887a338876a396ef231175db,R142_0041,ORG,institutional_terms,Senato,Senato,text_diplomatic,3909,3915,alcuna provisione fatta sopra di essa dall'Ecc.mo Senato. ET questo tanto le habbiamo voluto riferire rime,NER_authority,pending_expert_validation,proposed,bb5808db088e44ba1ded9cc614498f9f4ed49f99edf88119219534da28ccbca9,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
0e779e3e20ea21adb99a9ca2f04e63460012ff49ab901be0cfa8334e76c4d50d,R142_0041,PER,actors,Marco da Riva,Marco da Riva,signatories_raw,0,13,"Marco da Riva, Ruzin Ruzini, Lorenzo Barb°, Maffio Michiel, Fra",NER_person_name,pending_expert_validation,unresolved,eaf54d50ff792078398557a896c84e4bcb40b0efdbbcb91e5bb3df241c358088,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f07f6fffda70b724c29849b32f2c52695a2eacf883fa7bd5d8d01fdb236f52d1,R142_0041,PER,actors,Lorenzo Barb,Lorenzo Barb,signatories_raw,29,41,"Marco da Riva, Ruzin Ruzini, Lorenzo Barb°, Maffio Michiel, Francesco Erizzo",NER_person_name,pending_expert_validation,unresolved,eaf54d50ff792078398557a896c84e4bcb40b0efdbbcb91e5bb3df241c358088,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
af46908de1615b7ea6ff198fef67e21430f684b542a03d30995a1e72e1f1afdd,R142_0041,PER,actors,Maffio Michiel,Maffio Michiel,signatories_raw,44,58,"Marco da Riva, Ruzin Ruzini, Lorenzo Barb°, Maffio Michiel, Francesco Erizzo",NER_authority,pending_expert_validation,confirmed,eaf54d50ff792078398557a896c84e4bcb40b0efdbbcb91e5bb3df241c358088,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
4a21e7c787f5140e3a32f285bc2d62da8b3000723b9a67d79d669c899e715d30,R142_0041,PER,actors,Francesco Erizzo,Francesco Erizzo,signatories_raw,60,76,"iva, Ruzin Ruzini, Lorenzo Barb°, Maffio Michiel, Francesco Erizzo",NER_person_name,pending_expert_validation,unresolved,eaf54d50ff792078398557a896c84e4bcb40b0efdbbcb91e5bb3df241c358088,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e5edd29b35508a707df0d304742430d31a5f5fd7c413062b583564e472243507,R142_0042,ORG,institutional_terms,Senato,Senato,text_diplomatic,263,269,"ambij in generale conforme alla parte dell'Ecc.mo Senato de 12 settembre precedente, havendo havute sopra ",NER_authority,pending_expert_validation,proposed,71d59d8285fb820e7a0e8319e605b8274eb866833b0a963cbbfb18a2f5235b71,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
bf3dd50a3cbe24e800eeee9b7dad196c53c5a1c8d84396377460e2c211656802,R142_0042,LOC,geography,Roma,Roma,text_diplomatic,8571,8575,"tato di Terra ferma, come hanno fatto le citta di Roma et fiorenza, per ovviar che tanto denaro di suddi",NER_authority,pending_expert_validation,proposed,71d59d8285fb820e7a0e8319e605b8274eb866833b0a963cbbfb18a2f5235b71,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
25c274d9dbebc386c535018d698d9a563a8ce0422cc10d8fc7d9a6d9b538f575,R142_0042,LOC,geography,Firenze,fiorenza,text_diplomatic,8579,8587,"Terra ferma, come hanno fatto le citta di Roma et fiorenza, per ovviar che tanto denaro di sudditi suoi non ",NER_authority,pending_expert_validation,proposed,71d59d8285fb820e7a0e8319e605b8274eb866833b0a963cbbfb18a2f5235b71,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
9f7e92849f65e673a759c4e1519d8295b0f6884702630e99633653eac64ae93c,R142_0042,PER,actors,Domenego Lion,Domenego Lion,signatories_raw,0,13,"Domenego Lion, Marco Gradenigo, Marin Fallier, Ferigo Dandolo",NER_person_name,pending_expert_validation,unresolved,2f96506487bc7406f888790a3646acdc3495c2217a76a61ec1df95790daed35e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e45154c71cb626edd3c83d5a0802856e1d87a13bb71d2e4398ad80baeb75bc92,R142_0042,PER,actors,Marco Gradenigo,Marco Gradenigo,signatories_raw,15,30,"Domenego Lion, Marco Gradenigo, Marin Fallier, Ferigo Dandolo",NER_person_name,pending_expert_validation,unresolved,2f96506487bc7406f888790a3646acdc3495c2217a76a61ec1df95790daed35e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ceaf62747f751e0c140443ec64dcc31934f025a53235fc8e7c1bd2e51ed82db2,R142_0042,PER,actors,Marin Fallier,Marin Fallier,signatories_raw,32,45,"Domenego Lion, Marco Gradenigo, Marin Fallier, Ferigo Dandolo",NER_person_name,pending_expert_validation,unresolved,2f96506487bc7406f888790a3646acdc3495c2217a76a61ec1df95790daed35e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
3e45d0a837a0e9b76c7752118e8ed9b02e628153fba64babaa1baea0cc326e7b,R142_0042,PER,actors,Federico Dandolo,Ferigo Dandolo,signatories_raw,47,61,"Domenego Lion, Marco Gradenigo, Marin Fallier, Ferigo Dandolo",NER_authority,pending_expert_validation,proposed,2f96506487bc7406f888790a3646acdc3495c2217a76a61ec1df95790daed35e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
